BreedGroupID	FieldPeriodID	sample.id	BirdID	TubeNumber	OriginalSampleIDUnique	season	SequencingRun	CatchID	OccasionID	BTO	FieldRing	CatchTerritoryID	SampleDate	SampleYear	FreezerDate3	Timeinfridge	SampleType	SampleType4Way	ExtractionDate	Qubit	BirthDate	SexEstimate	SampleTime	CatchTime	Ageclass	AgeDays	SamplingAge	EyeColour	BreedTerritoryNumber	BreedTerritoryID	Status	TQcorrected	averageTQ_SameType	TQnotes_SameType	TQFinal_SameType	FieldPeriodID_LastSeen	LastPeriodSeenDate	LastBreedYearSeen	DaysToLastSeen	DiedEver	BirthDateEstimated	SampleReads	is.negLab	is.negCollection	MeanTQ_FP	MeanCentredTQ	Status2	Ageclass2	YrsToLastSeen	TerminalYear	Timeinfridge_scaled	CatchTime_scaled	TQcorrected_scaled	n_members	seasonstgt	HelperPresent	FledglingPresent	TerritoryID
8092	171	Sample.224.372	6009	372	372	Minor	4	10706	14028	L921035	BN/UX	154	29/01/2019	2019	09/04/2019	70	Faecal	Faecal	29/06/2020	0.098	26/02/2013	0	09:11	191	A	2163	5.922	RB	101	154	BrF	2071.49	NA	NA	2071.49	184	27/03/2023	2023	1518	no	TRUE	59651	FALSE	FALSE	9365.985934065935	-7294.495934065935	Dominant	A 3-6 yrs	4.15605749486653	no	0.5116171864497318	-0.5080282226951808	-0.4345564813849214	7	5	no	yes	154
8346	174	Sample.225.644	7125	644	644	Minor	4	10933	14489	S115489	WN/WX	165	28/02/2020	2020	23/03/2020	24	Faecal	Faecal	08/07/2020	0.0124	14/10/2019	1	16:55	655	OFL	137	0.375	G	108	165	OFL	NA	42505.19	TQ is average from previous/next season of the same type	42505.19	174	16/03/2020	2020	17	yes	TRUE	91861	FALSE	FALSE	22216.915639534884	20288.27436046512	Juvenile	OFL	0.04654346338124572	yes	-0.4486506627820077	0.8216901132437421	NA	6	2	no	yes	165
8083	171	Sample.226.388	6782	388	388	Minor	4	10720	14037	Z691374	WB/EX	637	02/02/2019	2019	09/04/2019	66	Faecal	Faecal	14/07/2020	0.109	27/08/2017	1	08:30	150	A	524	1.435	RB	55.1	637	SEEN1	10633.01	NA	NA	10633.01	171	09/03/2019	2019	35	yes	FALSE	76103	FALSE	FALSE	9365.985934065935	1267.0240659340652	Unknown	A 1-3 yrs	0.09582477754962354	yes	0.428115634342624	-0.6255248860001287	-0.2821326679360144	7	8	no	yes	637
8083	171	Sample.227.405	6887	405	405	Minor	4	10735	14048	Z691463	GN/GX	99	06/02/2019	2019	09/04/2019	62	Faecal	Faecal	15/07/2020	0.076	16/11/2017	1	15:15	555	A	447	1.224	RB	55.1	637	ABX	10633.01	NA	NA	10633.01	178	14/09/2022	2022	1316	yes	FALSE	127548	FALSE	FALSE	9365.985934065935	1267.0240659340652	Subordinate	A 1-3 yrs	3.6030116358658453	no	0.3446140822355162	0.5351128856706984	-0.2821326679360144	7	8	no	yes	637
8239	173	Sample.228.575	6910	575	575	Major	4	10875	14390	Z691482	VV/MX	616	17/08/2019	2019	26/09/2019	40	Faecal	Faecal	16/07/2020	0.015	17/07/2018	1	16:22	622	A	396	1.084	RB	1.2	616	ABX	4431.1	NA	NA	4431.1	184	27/03/2023	2023	1318	no	TRUE	50683	FALSE	FALSE	20885.748723404256	-16454.648723404258	Subordinate	A 1-3 yrs	3.6084873374401094	no	-0.11464445435357658	0.7271196281446376	-0.39254749764696656	8	1	no	no	616
8333	174	Sample.229.660	7143	660	660	Minor	4	10977	14508	S115497	EL/SX	34	07/03/2020	2020	23/03/2020	16	Faecal	Faecal	27/07/2020	0.364	07/06/2019	1	16:55	655	SA	274	0.75	LB	26	34	SEEN1	NA	12987.825	TQ is average from previous/next season of the same type	12987.825	176	30/09/2021	2021	572	yes	TRUE	40746	FALSE	FALSE	22216.915639534884	-9229.090639534883	Unknown	SA	1.566050650239562	no	-0.6156537669962232	0.8216901132437421	NA	4	0	no	no	34
8230	173	Sample.230.610	6843	610	610	Major	4	10900	14435	Z691418	GB/SX	95	16/09/2019	2019	26/09/2019	10	Faecal	Faecal	28/07/2020	0.0924	08/10/2017	0	08:00	120	A	708	1.938	RB	64	95	BrF	45657.08	NA	NA	45657.08	184	27/03/2023	2023	1288	no	TRUE	87482	FALSE	FALSE	20885.748723404256	24771.331276595745	Dominant	A 1-3 yrs	3.5263518138261465	no	-0.7409060951568849	-0.7114980542720418	0.34141342106470773	6	0	yes	no	95
8174	171	Sample.231.424R	5009	424	424R	Minor	4	10740	14052	R737977	OV/WX	516	14/02/2019	2019	09/04/2019	54	Faecal	Faecal	20/08/2020	0.143	24/10/2006	0	07:35	95	A	4496	12.309	RB	136	516	BrF	7213.32	NA	NA	7213.32	177	18/03/2022	2022	1128	yes	TRUE	49675	FALSE	FALSE	9365.985934065935	-2152.6659340659353	Dominant	Old A	3.0882956878850103	no	0.17761097802130066	-0.7831423611653027	-0.34301463639641544	6	11	no	yes	516
8029	167	Sample.235.314b	6902	314	314b	Major	4	10489	13904	Z691484	WV/SX	140	07/09/2018	2018	25/09/2018	18	Faecal	Faecal	07/03/2019	0.246	07/12/2017	0	11:47	347	SA	274	0.75	LB	94.2	140	BrF	9349.68	NA	NA	9349.68	175	15/06/2021	2021	1012	yes	TRUE	94205	FALSE	FALSE	11335.498985507247	-1985.818985507247	Dominant	SA	2.7707049965776864	no	-0.5739029909426694	-0.06096774768123257	-0.3049802525370415	6	1	no	no	140
7929	166	Sample.237.144b	6757	144	144b	Minor	4	10321	13719	Z691349	OY/EX	125	19/02/2018	2018	03/04/2018	43	Faecal	Faecal	16/05/2019	0.0372	25/06/2017	0	11:15	315	SA	239	0.654	LB	85	125	SEEN1	51370.09	NA	NA	51370.09	176	30/09/2021	2021	1319	yes	FALSE	70700	FALSE	FALSE	34766.75641025641	16603.33358974359	Unknown	SA	3.6112251882272415	no	-0.05201829027324575	-0.15267246050460656	0.4431241886003486	6	11	no	no	125
7977	167	Sample.238.208b	6887	208	208b	Major	4	10436	13856	Z691463	GN/GX	637	17/08/2018	2018	25/09/2018	39	Faecal	Faecal	11/04/2019	0.196	16/11/2017	1	08:12	132	SA	274	0.75	LB	55.1	637	ABX	9740.73	NA	NA	9740.73	178	14/09/2022	2022	1489	yes	FALSE	91138	FALSE	FALSE	11335.498985507247	-1594.7689855072476	Subordinate	SA	4.076659822039699	no	-0.13551984238035353	-0.6771087869632766	-0.2980182490319168	6	7	no	no	637
8023	167	Sample.239.358b	6834	358	358b	Major	4	10517	13941	Z691408	VY/MX	169	19/09/2018	2018	25/09/2018	6	Faecal	Faecal	03/05/2019	0.05	28/09/2017	1	09:40	220	SA	356	0.975	LB	112	169	AB	20983.14	NA	NA	20983.14	171	09/03/2019	2019	171	yes	TRUE	76225	FALSE	FALSE	11335.498985507247	9647.641014492752	Subordinate	SA	0.4681724845995893	yes	-0.8244076472639927	-0.42492082669899806	-0.09786558869168202	7	3	no	yes	169
8295	174	Sample.24.612	7135	612	612	Minor	4	10968	14470	S115480	OL/GX	2	17/02/2020	2020	23/03/2020	35	Faecal	Faecal	16/07/2020	0.0332	19/05/2019	1	16:47	647	SA	274	0.75	LB	1.1	2	ABX	NA	14533.12	TQ is average from previous/next season of the same type	14533.12	184	27/03/2023	2023	1134	no	TRUE	71064	FALSE	FALSE	22216.915639534884	-7683.795639534883	Subordinate	SA	3.1047227926078027	no	-0.2190213944874613	0.7987639350378986	NA	7	7	no	no	2
7900	166	Sample.240.161b	6732	161	161b	Minor	4	10355	13743	Z691324	BN/YX	68	03/03/2018	2018	03/04/2018	31	Faecal	Faecal	03/05/2019	0.0272	11/02/2017	1	14:25	505	A	385	1.054	RB	50	71	H	49520.6	NA	NA	49520.6	171	09/03/2019	2019	371	yes	FALSE	85375	FALSE	FALSE	34766.75641025641	14753.843589743592	Subordinate	A 1-3 yrs	1.0157426420260096	no	-0.3025229465945691	0.39182427188417646	0.410197054313958	8	2	yes	yes	71
8339	174	Sample.242.664b	6765	664	664b	Minor	4	10963	14515	Z691357	EG/VX	138	10/03/2020	2020	23/03/2020	13	Faecal	Faecal	30/06/2020	0.0596	05/07/2017	0	09:00	180	A	979	2.68	RB	94	138	BrF	NA	4948.875	TQ is average from previous/next season of the same type	4948.875	184	27/03/2023	2023	1112	no	FALSE	78047	FALSE	FALSE	22216.915639534884	-17268.040639534884	Dominant	A 1-3 yrs	3.0444900752908968	no	-0.678279931076554	-0.5395517177282155	NA	5	4	no	no	138
8357	174	Sample.243.666b	6036	666	666b	Minor	4	10975	14517	L921059	NB/YX	618	10/03/2020	2020	23/03/2020	13	Faecal	Faecal	26/07/2020	0.196	27/12/2012	0	16:10	610	A	2630	7.201	RB	35.1	618	SEEN1	NA	65281.53	TQ is average from previous/next season of the same type	65281.53	176	30/09/2021	2021	569	yes	TRUE	90840	FALSE	FALSE	22216.915639534884	43064.614360465115	Unknown	Old A	1.5578370978781657	no	-0.678279931076554	0.6927303608358724	NA	8	2	no	no	618
8360	174	Sample.25.629	7127	629	629	Minor	4	10935	14484	S115485	NB/SX	57	24/02/2020	2020	23/03/2020	28	Faecal	Faecal	16/07/2020	0.256	26/05/2019	0	16:25	625	SA	274	0.75	LB	41	57	ABX	NA	13573.565	TQ is average from previous/next season of the same type	13573.565	178	14/09/2022	2022	933	yes	TRUE	92130	FALSE	FALSE	22216.915639534884	-8643.350639534883	Subordinate	SA	2.5544147843942504	no	-0.3651491106748999	0.7357169449718289	NA	6	0	no	no	57
8107	171	Sample.27.440	6926	440	440	Minor	4	10775	14075	Z691490	EG/XZ	481	25/02/2019	2019	09/04/2019	43	Faecal	Faecal	21/07/2020	NA	26/07/2018	0	16:20	620	SA	214	0.586	RB	15	20	ABX	2813.47	NA	NA	2813.47	176	30/09/2021	2021	948	yes	FALSE	81311	FALSE	FALSE	9365.985934065935	-6552.515934065936	Subordinate	SA	2.595482546201232	no	-0.05201829027324575	0.7213880835931767	-0.4213467451344869	8	4	no	no	20
8310	174	Sample.28.646	6693	646	646	Minor	4	10943	14496	Z691304	GE/EX	531	02/03/2020	2020	23/03/2020	21	Faecal	Faecal	21/07/2020	0.0296	28/09/2016	0	14:05	485	A	1251	3.425	RB	78.1	531	BrF	NA	4747.34	TQ is average from previous/next season of the same type	4747.34	174	16/03/2020	2020	14	yes	TRUE	63494	FALSE	FALSE	22216.915639534884	-17469.575639534884	Dominant	A 3-6 yrs	0.038329911019849415	yes	-0.5112768268623386	0.33450882636956775	NA	4	0	no	no	531
8184	173	Sample.31.578	6565	578	578	Major	4	10878	14392	Z691103	YL/EX	177	27/08/2019	2019	26/09/2019	30	Faecal	Faecal	18/06/2020	NA	19/02/2015	1	14:59	539	A	1650	4.517	RB	120	177	BrM	66132.97	NA	NA	66132.97	174	16/03/2020	2020	202	yes	TRUE	81869	FALSE	FALSE	20885.748723404256	45247.221276595745	Dominant	A 3-6 yrs	0.5530458590006845	yes	-0.32339833462134604	0.48926052925901137	0.7059530399128026	5	7	no	no	177
8304	174	Sample.33.647	7132	647	647	Minor	4	10940	14494	S115491	BY/LX	109	02/03/2020	2020	23/03/2020	21	Faecal	Faecal	24/06/2020	0.0396	02/06/2019	0	15:00	540	SA	274	0.75	LB	76	109	ABX	NA	13847.31	TQ is average from previous/next season of the same type	13847.31	184	27/03/2023	2023	1120	no	TRUE	60196	FALSE	FALSE	22216.915639534884	-8369.605639534884	Subordinate	SA	3.0663928815879533	no	-0.5112768268623386	0.4921263015347418	NA	4	0	no	no	109
8264	173	Sample.34.545	6739	545	545	Major	4	10854	14307	Z691334	WW/NX	179	09/07/2019	2019	26/09/2019	79	Faecal	Faecal	30/06/2020	NA	29/07/2017	1	11:04	304	A	710	1.944	RB	56	83	BrM	12617.37	NA	NA	12617.37	178	14/09/2022	2022	1163	yes	FALSE	89960	FALSE	FALSE	20885.748723404256	-8268.378723404256	Dominant	A 1-3 yrs	3.184120465434634	no	0.6994956786907243	-0.18419595553764137	-0.24680439463227002	5	1	no	no	83
8215	173	Sample.36.562	6567	562	562	Major	4	10865	14343	Z691105	NY/WX	165	31/07/2019	2019	26/09/2019	57	Faecal	Faecal	06/07/2020	NA	22/05/2015	1	14:15	495	A	1531	4.192	RB	108	165	BrM	38394.08	NA	NA	38394.08	174	16/03/2020	2020	229	yes	FALSE	84753	FALSE	FALSE	20885.748723404256	17508.331276595745	Dominant	A 3-6 yrs	0.6269678302532512	yes	0.24023714210163147	0.36316654912687213	0.21210762523880158	5	1	no	no	165
8377	174	Sample.37.613	5635	613	613	Minor	4	10930	14479	V267591	YV/KX	481	18/02/2020	2020	23/03/2020	34	Faecal	Faecal	06/07/2020	0.0316	16/12/2010	0	12:00	360	A	3351	9.175	RB	133	481	BrF	NA	12230.33	TQ is average from previous/next season of the same type	12230.33	174	16/03/2020	2020	27	yes	TRUE	82900	FALSE	FALSE	22216.915639534884	-9986.585639534884	Dominant	Old A	0.07392197125256673	yes	-0.23989678251423824	-0.023712708096736892	NA	6	10	no	no	481
8106	171	Sample.38.375	7074	375	375	Minor	4	10716	14027	Z691154	OE/BX	16	28/01/2019	2019	09/04/2019	71	Faecal	Faecal	08/07/2020	0.0892	13/09/2018	1	15:18	558	OFL	137	0.375	G	11	16	OFL	18019.19	NA	NA	18019.19	171	09/03/2019	2019	40	yes	TRUE	73636	FALSE	FALSE	9365.985934065935	8653.204065934064	Juvenile	OFL	0.10951403148528405	yes	0.5324925744765087	0.5437102024978896	-0.15063385435851318	6	4	no	yes	16
8229	173	Sample.39.597	6919	597	597	Major	4	10901	14436	Z691152	LV/SX	50	17/09/2019	2019	26/09/2019	9	Faecal	Faecal	20/07/2020	0.0468	17/07/2018	0	14:50	530	A	427	1.169	RB	35.1	618	ABX	23689.64	NA	NA	23689.64	184	27/03/2023	2023	1287	no	FALSE	68320	FALSE	FALSE	20885.748723404256	2803.891276595743	Subordinate	A 1-3 yrs	3.5236139630390144	no	-0.7617814831836619	0.4634685787774374	-0.04968079777844851	9	1	no	no	618
8095	171	Sample.4.373	6870	373	373	Minor	4	10718	14035	Z691439	WV/VX	24	30/01/2019	2019	09/04/2019	69	Faecal	Faecal	30/06/2020	0.164	15/02/2018	1	10:55	295	A	349	0.956	RB	126	407	ABX	3359.68	NA	NA	3359.68	184	27/03/2023	2023	1517	no	TRUE	85632	FALSE	FALSE	9365.985934065935	-6006.305934065935	Subordinate	SA	4.153319644079398	no	0.4907417984229548	-0.2099879060192153	-0.4116223724595498	7	11	no	no	407
8079	171	Sample.40.391	6920	391	391	Minor	4	10723	14039	Z691497	GW/MX	50	01/02/2019	2019	09/04/2019	67	Faecal	Faecal	21/07/2020	0.222	18/07/2018	0	15:00	540	SA	198	0.542	LB	34.5	50	SEEN1	15852.94	NA	NA	15852.94	178	14/09/2022	2022	1321	yes	FALSE	48234	FALSE	FALSE	9365.985934065935	6486.9540659340655	Unknown	SA	3.6167008898015056	no	0.4489910223694009	0.4921263015347418	-0.18920038061596448	5	5	no	no	50
8171	171	Sample.41.441	6697	441	441	Minor	4	10774	14075	Z691301	EY/WX	740	25/02/2019	2019	09/04/2019	43	Faecal	Faecal	21/07/2020	0.48	27/09/2016	1	15:25	565	A	881	2.412	RB	129.1	740	BrM	12678.03	NA	NA	12678.03	171	09/03/2019	2019	12	yes	TRUE	60726	FALSE	FALSE	9365.985934065935	3312.0440659340657	Dominant	A 1-3 yrs	0.03285420944558522	yes	-0.05201829027324575	0.5637706084280028	-0.2457244428802668	5	4	no	no	740
8230	173	Sample.43.630	7110	630	630	Major	4	10894	14435	Z691188	NN/WX	95	16/09/2019	2019	26/09/2019	10	Faecal	Faecal	27/07/2020	0.11	15/09/2018	0	09:10	190	A	366	1.002	RB	64	95	H	45657.08	NA	NA	45657.08	184	27/03/2023	2023	1288	no	TRUE	65607	FALSE	FALSE	20885.748723404256	24771.331276595745	Subordinate	A 1-3 yrs	3.5263518138261465	no	-0.7409060951568849	-0.5108939949709111	0.34141342106470773	6	0	yes	no	95
8357	174	Sample.44.586R	7116	586	586R	Minor	4	10918	14465	S115469	GE/MX	50	11/02/2020	2020	23/03/2020	41	Faecal	Faecal	20/08/2020	0.0596	13/05/2019	0	11:40	340	SA	274	0.75	LB	35.1	618	ABX	NA	65281.53	TQ is average from previous/next season of the same type	65281.53	184	27/03/2023	2023	1140	no	TRUE	77407	FALSE	FALSE	22216.915639534884	43064.614360465115	Subordinate	SA	3.1211498973305956	no	-0.09376906632679964	-0.08102815361134563	NA	8	2	no	no	618
8288	173	Sample.45.631	6064	631	631	Major	4	10897	14434	X784102	WV/KX	662	15/09/2019	2019	26/09/2019	11	Faecal	Faecal	10/06/2020	0.238	12/12/2013	0	15:11	551	A	2103	5.758	RB	137	662	BrF	NA	2870.31	TQ is average from previous/next season of the same type	2870.31	174	16/03/2020	2020	183	yes	FALSE	60462	FALSE	FALSE	20885.748723404256	-18015.438723404255	Dominant	A 3-6 yrs	0.5010266940451745	yes	-0.720030707130108	0.5236497965677765	NA	5	8	no	no	662
8071	171	Sample.46.409	6777	409	409	Minor	4	10726	14042	Z691376	VV/EX	2	08/02/2019	2019	09/04/2019	60	Faecal	Faecal	12/06/2020	0.0452	18/07/2017	1	15:15	555	A	570	1.561	LB	1.2	616	H	NA	8062.96	TQ is average from previous/next season of the same type	8062.96	174	16/03/2020	2020	402	yes	TRUE	72846	FALSE	FALSE	9365.985934065935	-1303.025934065935	Subordinate	A 1-3 yrs	1.1006160164271048	no	0.30286330618196233	0.5351128856706984	NA	8	10	yes	no	616
8079	171	Sample.47.392	6920	392	392	Minor	4	10723	14039	Z691497	GW/MX	50	01/02/2019	2019	09/04/2019	67	Faecal	Faecal	29/06/2020	NA	18/07/2018	0	15:00	540	SA	198	0.542	LB	34.5	50	SEEN1	15852.94	NA	NA	15852.94	178	14/09/2022	2022	1321	yes	FALSE	71209	FALSE	FALSE	9365.985934065935	6486.9540659340655	Unknown	SA	3.6167008898015056	no	0.4489910223694009	0.4921263015347418	-0.18920038061596448	5	5	no	no	50
8107	171	Sample.48.443	6926	443	443	Minor	4	10775	14075	Z691490	EG/XZ	481	25/02/2019	2019	09/04/2019	43	Faecal	Faecal	29/06/2020	NA	26/07/2018	0	16:20	620	SA	214	0.586	RB	15	20	ABX	2813.47	NA	NA	2813.47	176	30/09/2021	2021	948	yes	FALSE	74879	FALSE	FALSE	9365.985934065935	-6552.515934065936	Subordinate	SA	2.595482546201232	no	-0.05201829027324575	0.7213880835931767	-0.4213467451344869	8	4	no	no	20
8393	174	Sample.49.665	6261	665	665	Minor	4	10964	14510	Z691429	GR/XL	64	10/03/2020	2020	23/03/2020	13	Faecal	Faecal	06/07/2020	0.032	28/07/2014	1	15:55	595	A	2052	5.618	RB	46.1	64	BrM	NA	17531.95	TQ is average from previous/next season of the same type	17531.95	177	18/03/2022	2022	738	yes	FALSE	55741	FALSE	FALSE	22216.915639534884	-4684.965639534883	Dominant	A 3-6 yrs	2.020533880903491	no	-0.678279931076554	0.6497437766999158	NA	7	8	no	yes	64
8204	173	Sample.5.490	6690	490	490	Major	4	10856	14311	Z691313	GO/WX	2	05/07/2019	2019	26/09/2019	83	Faecal	Faecal	06/07/2020	0.1	19/05/2016	0	15:47	587	A	1142	3.127	RB	1.1	2	BrF	8146.42	NA	NA	8146.42	175	15/06/2021	2021	711	yes	TRUE	72478	FALSE	FALSE	20885.748723404256	-12739.328723404256	Dominant	A 3-6 yrs	1.946611909650924	no	0.782997230797832	0.6268175984940724	-0.3264023221894551	7	6	no	no	2
8332	174	Sample.50.563	6706	563	563	Minor	4	10911	14454	Z691318	YY/WX	617	06/02/2020	2020	23/03/2020	46	Faecal	Faecal	08/07/2020	0.7	08/10/2016	1	15:31	571	A	1216	3.329	RB	25.1	617	BrM	NA	7074.265	TQ is average from previous/next season of the same type	7074.265	176	30/09/2021	2021	602	yes	TRUE	122010	FALSE	FALSE	22216.915639534884	-15142.650639534884	Dominant	A 3-6 yrs	1.648186173853525	no	0.010607873807085088	0.5809652420823853	NA	6	3	no	yes	617
8081	171	Sample.51.376	7072	376	376	Minor	4	10714	14029	Z691156	LY/GX	71	29/01/2019	2019	09/04/2019	70	Faecal	Faecal	09/07/2020	0.0496	14/09/2018	0	15:30	570	OFL	137	0.375	G	50	71	OFL	9215.97	NA	NA	9215.97	184	27/03/2023	2023	1518	no	TRUE	85006	FALSE	FALSE	9365.985934065935	-150.01593406593565	Juvenile	OFL	4.15605749486653	no	0.5116171864497318	0.5780994698066549	-0.3073607396580496	8	4	yes	yes	71
8174	171	Sample.52.425	7079	425	425	Minor	4	10747	14057	Z691172	LE/BX	516	14/02/2019	2019	09/04/2019	54	Faecal	Faecal	09/07/2020	1.46	30/09/2018	0	10:40	280	OFL	137	0.375	LB	136	516	OFL	7213.32	NA	NA	7213.32	184	27/03/2023	2023	1502	no	TRUE	23777	FALSE	FALSE	9365.985934065935	-2152.6659340659353	Juvenile	OFL	4.112251882272417	no	0.17761097802130066	-0.25297449015517187	-0.34301463639641544	6	11	no	yes	516
8340	174	Sample.53.614	6917	614	614	Minor	4	10931	14480	Z691149	EG/MX	140	18/02/2020	2020	23/03/2020	34	Faecal	Faecal	09/07/2020	0.175	19/09/2017	0	16:14	614	A	882	2.415	RB	94.2	140	SEEN1	NA	22452.855	TQ is average from previous/next season of the same type	22452.855	184	27/03/2023	2023	1133	no	TRUE	73630	FALSE	FALSE	22216.915639534884	235.9393604651159	Unknown	A 1-3 yrs	3.1019849418206706	no	-0.23989678251423824	0.7041934499387941	NA	4	0	no	no	140
8239	173	Sample.54.546	7102	546	546	Major	4	10861	14307	Z691186	WW/GX	616	09/07/2019	2019	26/09/2019	79	Faecal	Faecal	15/07/2020	0.0448	08/10/2018	1	15:47	587	SA	274	0.75	LB	1.2	616	ABX	4431.1	NA	NA	4431.1	177	18/03/2022	2022	983	yes	TRUE	98886	FALSE	FALSE	20885.748723404256	-16454.648723404258	Subordinate	SA	2.6913073237508556	no	0.6994956786907243	0.6268175984940724	-0.39254749764696656	8	1	no	no	616
8359	174	Sample.56.648	7133	648	648	Minor	4	10941	14495	S115492	BG/EX	55	03/03/2020	2020	23/03/2020	20	Faecal	Faecal	20/07/2020	0.124	03/06/2019	1	07:50	110	SA	274	0.75	LB	39	55	ABX	NA	63396.725	TQ is average from previous/next season of the same type	63396.725	176	30/09/2021	2021	576	yes	TRUE	71418	FALSE	FALSE	22216.915639534884	41179.809360465115	Subordinate	SA	1.5770020533880904	no	-0.5321522148891155	-0.7401557770293462	NA	6	5	no	no	55
8298	174	Sample.57.598	7118	598	598	Minor	4	10920	14471	S115472	EO/MX	96	13/02/2020	2020	23/03/2020	39	Faecal	Faecal	22/07/2020	0.303	15/05/2019	0	09:10	190	SA	274	0.75	LB	65	96	ABX	NA	13409.5	TQ is average from previous/next season of the same type	13409.5	184	27/03/2023	2023	1138	no	TRUE	46673	FALSE	FALSE	22216.915639534884	-8807.415639534884	Subordinate	SA	3.1156741957563314	no	-0.13551984238035353	-0.5108939949709111	NA	6	0	no	no	96
8386	174	Sample.59.616R	7068	616	616R	Minor	4	10928	14477	Z691159	OO/GX	83	19/02/2020	2020	23/03/2020	33	Faecal	Faecal	20/08/2020	0.115	16/09/2018	1	10:50	290	A	521	1.426	RB	54	81	ABX	NA	7912.795	TQ is average from previous/next season of the same type	7912.795	176	30/09/2021	2021	589	yes	TRUE	82861	FALSE	FALSE	22216.915639534884	-14304.120639534884	Subordinate	A 1-3 yrs	1.6125941136208077	no	-0.2607721705410152	-0.2243167673978675	NA	5	0	no	no	81
8242	173	Sample.6.560	6924	560	560	Major	4	10877	14391	Z691478	EY/BX	739	19/08/2019	2019	26/09/2019	38	Faecal	Faecal	15/07/2020	0.026	08/07/2018	0	12:00	360	A	407	1.114	RB	8	13	ABX	16268.71	NA	NA	16268.71	184	27/03/2023	2023	1316	no	TRUE	47363	FALSE	FALSE	20885.748723404256	-4617.038723404257	Subordinate	A 1-3 yrs	3.6030116358658453	no	-0.15639523040713046	-0.023712708096736892	-0.18179827807837165	7	9	no	no	13
8274	173	Sample.60.580	7104	580	580	Major	4	10886	14411	S115462	NN/XZ	112	14/09/2019	2019	26/09/2019	12	Faecal	Faecal	12/06/2020	0.028	13/09/2018	0	15:37	577	A	366	1.002	RB	78	112	ABX	6294.22	NA	NA	6294.22	184	27/03/2023	2023	1290	no	FALSE	58358	FALSE	FALSE	20885.748723404256	-14591.528723404255	Subordinate	A 1-3 yrs	3.5318275154004106	no	-0.6991553191033311	0.598159875736768	-0.3593777035785151	6	2	no	no	112
8098	171	Sample.61.410	7086	410	410	Minor	4	10754	14059	Z691166	LL/LX	2	08/02/2019	2019	09/04/2019	60	Faecal	Faecal	18/06/2020	0.169	10/05/2018	0	17:00	660	SA	274	0.75	RB	1.1	2	ABX	9431.59	NA	NA	9431.59	174	16/03/2020	2020	402	yes	TRUE	72345	FALSE	FALSE	9365.985934065935	65.60406593406515	Subordinate	SA	1.1006160164271048	no	0.30286330618196233	0.8360189746223943	-0.3035219794080177	7	5	no	no	2
8108	171	Sample.63.393	7083	393	393	Minor	4	10751	14045	Z691162	AS/SX	26	05/02/2019	2019	09/04/2019	63	Faecal	Faecal	30/06/2020	0.129	07/05/2018	0	08:30	150	SA	274	0.75	LB	20	26	ABX	1818.71	NA	NA	1818.71	176	30/09/2021	2021	968	yes	TRUE	74831	FALSE	FALSE	9365.985934065935	-7547.275934065935	Subordinate	SA	2.650239561943874	no	0.36548947026229317	-0.6255248860001287	-0.4390568144523691	6	9	no	no	26
8173	171	Sample.64.444	6877	444	444	Minor	4	10772	14072	Z691459	LL/MX	481	25/02/2019	2019	09/04/2019	43	Faecal	Faecal	30/06/2020	0.0284	13/06/2018	1	16:25	625	SA	257	0.704	LB	133	481	ABX	2680.96	NA	NA	2680.96	176	30/09/2021	2021	948	yes	TRUE	66835	FALSE	FALSE	9365.985934065935	-6685.025934065935	Subordinate	SA	2.595482546201232	no	-0.05201829027324575	0.7357169449718289	-0.42370586822479267	6	8	no	no	481
8299	174	Sample.65.599	7117	599	599	Minor	4	10919	14467	S115473	LB/LX	98	13/02/2020	2020	23/03/2020	39	Faecal	Faecal	07/07/2020	0.209	15/05/2019	0	09:40	220	SA	274	0.75	LB	66	98	ABX	NA	21473.87	TQ is average from previous/next season of the same type	21473.87	184	27/03/2023	2023	1138	no	TRUE	71158	FALSE	FALSE	22216.915639534884	-743.0456395348847	Subordinate	SA	3.1156741957563314	no	-0.13551984238035353	-0.42492082669899806	NA	6	5	no	no	98
8164	171	Sample.67.426	5545	426	426	Minor	4	10741	14053	V267500	EW/UX	177	15/02/2019	2019	09/04/2019	53	Faecal	Faecal	15/07/2020	0.076	03/08/2010	0	12:00	360	A	3118	8.537	RB	120	177	BrF	4812.16	NA	NA	4812.16	178	14/09/2022	2022	1307	yes	FALSE	77119	FALSE	FALSE	9365.985934065935	-4553.825934065935	Dominant	Old A	3.578370978781656	no	0.1567355899945237	-0.023712708096736892	-0.3857633496974388	6	6	no	no	177
8229	173	Sample.68.564	6920	564	564	Major	4	10859	14332	Z691497	GW/MX	618	20/07/2019	2019	26/09/2019	68	Faecal	Faecal	16/07/2020	0.203	18/07/2018	0	11:15	315	A	367	1.005	RB	35.1	618	ABX	23689.64	NA	NA	23689.64	178	14/09/2022	2022	1152	yes	FALSE	76145	FALSE	FALSE	20885.748723404256	2803.891276595743	Subordinate	A 1-3 yrs	3.154004106776181	no	0.4698664103961779	-0.15267246050460656	-0.04968079777844851	9	1	no	no	618
